word,canonical
exégesis,exégesis
exégeta,exégeta
exéntalo,exentar
exéntame,exentar
exígelo,exigir
exígeme,exigir
exílalo,exilar
exílame,exilar
exílialo,exiliar
exíliame,exiliar
exímelo,eximir
exímeme,eximir
exógeno,exógeno
exóralo,exóralo
exórame,exórame
exósmosis,exósmosis
exótico,exótico
exabrupto,exabrupto
exacérbalo,exacerbar
exacérbame,exacerbar
exacción,exacción
exacerbar,exacerbar
exactitud,exactitud
exacto,exacto
exagéralo,exagerar
exagérame,exagerar
exagerador,exagerador
exagerar,exagerar
exagerativo,exagerativo
exagonal,exagonal
exaltador,exaltador
exaltar,exaltar
examínalo,examinar
examíname,examinar
examen,examen
examinador,examinador
examinar,examinar
exangüe,exangüe
exanimación,exanimación
exantemático,exantemático
exantema,exantema
exarca,exarca
exaspéralo,exasperar
exaspérame,exasperar
exasperar,exasperar
excávalo,excavar
excávame,excavar
excédelo,exceder
excédeme,exceder
excéntrico,excéntrico
excítalo,excitar
excítame,excitar
excórialo,excoriar
excóriame,excoriar
excúlpalo,exculpar
excúlpame,exculpar
excúsalo,excusar
excúsame,excusar
excandécelo,excandécelo
excandéceme,excandéceme
excandecencia,excandecencia
excandecer,excandecer
excarcélalo,excarcelar
excarcélame,excarcelar
excarcelar,excarcelar
excavador,excavador
excavar,excavar
excedencia,excedencia
excedentario,excedentario
excedente,excedente
exceder,exceder
excelencia,excelencia
excelente,excelente
excelsitud,excelsitud
excelso,excelso
excentricidad,excentricidad
excepción,excepción
excepciónalo,excepciónalo
excepcióname,excepcióname
excepcional,excepcional
excepcionalidad,excepcionalidad
excepcionar,excepcionar
exceptúalo,exceptuar
exceptúame,exceptuar
excepto,excepto
exceptuar,exceptuar
excesivo,excesivo
exceso,exceso
excipiente,excipiente
excitabilidad,excitabilidad
excitable,excitable
excitador,excitador
excitar,excitar
excitativo,excitativo
exclámalo,exclamar
excláustralo,excláustralo
excláustrame,excláustrame
exclúyelo,excluir
exclúyeme,excluir
exclamar,exclamar
exclamativo,exclamativo
exclamatorio,exclamatorio
exclaustrar,exclaustrar
excluible,excluible
excluidor,excluidor
excluir,excluir
exclusión,exclusión
exclusive,exclusive
exclusividad,exclusividad
exclusivismo,exclusivismo
exclusivista,exclusivista
exclusivo,exclusivo
excluso,excluso
excluyente,excluyente
excomúlgalo,excomulgar
excombatiente,excombatiente
excomulgador,excomulgador
excomulgar,excomulgar
excomunión,excomunión
excomunicación,excomunicación
excoriar,excoriar
excrecencia,excrecencia
excreción,excreción
excremental,excremental
excrementar,excrementar
excrementicio,excrementicio
excremento,excremento
excrementoso,excrementoso
excrescencia,excrescencia
excretar,excretar
excretor,excretor
excretorio,excretorio
exculpar,exculpar
exculpatorio,exculpatorio
excursión,excursión
excursionismo,excursionismo
excursionista,excursionista
excurso,excurso
excusable,excusable
excusador,excusador
excusar,excusar
excusión,excusión
excuso,excusar
execrable,execrable
execrador,execrador
execrar,execrar
execrativo,execrativo
exegético,exegético
exegesis,exegesis
exegeta,exegeta
exención,exención
exentar,exentar
exento,exentar
exequial,exequial
exequias,exequias
exfólialo,exfólialo
exfoliador,exfoliador
exfoliar,exfoliar
exfoliativo,exfoliativo
exhálalo,exhalar
exhálame,exhalar
exhíbelo,exhibir
exhíbeme,exhibir
exhórtalo,exhortar
exhórtame,exhortar
exhúmalo,exhumar
exhúmame,exhumar
exhalador,exhalador
exhalar,exhalar
exhaustividad,exhaustividad
exhaustivo,exhaustivo
exhausto,exhausto
exhibicionismo,exhibicionismo
exhibicionista,exhibicionista
exhibidor,exhibidor
exhibir,exhibir
exhortador,exhortador
exhortar,exhortar
exhortativo,exhortativo
exhortatorio,exhortatorio
exhorto,exhortar
exhumador,exhumador
exhumar,exhumar
exigüidad,exigüidad
exigencia,exigencia
exigente,exigente
exigible,exigible
exigir,exigir
exiguo,exiguo
exilar,exilar
exiliar,exiliar
exilio,exiliar
eximente,eximente
eximio,eximio
eximir,eximir
exinanición,exinanición
existencia,existencia
existencial,existencial
existencialismo,existencialismo
existencialista,existencialista
existente,existente
existir,existir
exitoso,exitoso
exocrino,exocrino
exoesqueleto,exoesqueleto
exoftálmico,exoftálmico
exoftalmía,exoftalmía
exogamia,exogamia
exonéralo,exonerar
exonérame,exonerar
exonerar,exonerar
exorable,exorable
exorar,exorar
exorbitancia,exorbitancia
exorbitante,exorbitante
exorcízalo,exorcizar
exorcismo,exorcismo
exorcista,exorcista
exorcizar,exorcizar
exordio,exordio
exornar,exornar
exosfera,exosfera
exotérico,exotérico
exotérmico,exotérmico
exoticidad,exoticidad
exotiquez,exotiquez
exotismo,exotismo
expándelo,expandir
expándeme,expandir
expátrialo,expátrialo
expátriame,expátriame
expélelo,expeler
expéndelo,expender
expíalo,expiar
expídelo,expedir
expídeme,expedir
expólialo,expoliar
expóliame,expoliar
expórtalo,exportar
expósito,expósito
expúgnalo,expugnar
expúgname,expugnar
expúlsalo,expulsar
expúlsame,expulsar
expúrgalo,expurgar
expúrgame,expurgar
expandir,expandir
expansión,expansión
expansiónalo,expansionar
expansióname,expansionar
expansibilidad,expansibilidad
expansible,expansible
expansionar,expansionar
expansionismo,expansionismo
expansionista,expansionista
expansivo,expansivo
expatriar,expatriar
expectóralo,expectorar
expectórame,expectorar
expectable,expectable
expectación,expectación
expectante,expectante
expectativa,expectativa
expectorar,expectorar
expediéntalo,expedientar
expedicionario,expedicionario
expedicionero,expedicionero
expedidor,expedidor
expedientar,expedientar
expedir,expedir
expeditivo,expeditivo
expedito,expeditar
expeler,expeler
expendedor,expendedor
expendeduría,expendeduría
expender,expender
expendición,expendición
expendio,expendio
expensas,expensar
experiencia,experiencia
experiencial,experiencial
experiméntalo,experimentar
experimentador,experimentador
experimental,experimental
experimentalismo,experimentalismo
experimentalista,experimentalista
experimentar,experimentar
experimento,experimento
experto,experto
expiar,expiar
expiatorio,expiatorio
expillo,expillo
expirar,expirar
explánalo,explanar
expláyalo,explayar
expláyame,explayar
explícalo,explicar
explícame,explicar
explícito,explícito
explóralo,explorar
explórame,explorar
explótalo,explotar
explanar,explanar
explayar,explayar
expletivo,expletivo
explicítalo,explicitar
explicable,explicable
explicador,explicador
explicar,explicar
explicativo,explicativo
explicitar,explicitar
explicitud,explicitud
explorable,explorable
explorador,explorador
explorar,explorar
exploratorio,exploratorio
explosión,explosión
explosiónalo,explosionar
explosionar,explosionar
explosivo,explosivo
explotable,explotable
explotador,explotador
explotar,explotar
expoliador,expoliador
expoliar,expoliar
expolición,expolición
exponencial,exponencial
exponente,exponente
exponer,exponer
exponlo,exponlo
exponme,exponme
exportable,exportable
exportador,exportador
exportar,exportar
exposímetro,exposímetro
exposición,exposición
expositivo,expositivo
expositor,expositor
exprés,exprés
exprésalo,expresar
exprésame,expresar
exprímelo,exprimir
exprópialo,expropiar
exprópiame,expropiar
expresable,expresable
expresar,expresar
expresión,expresión
expresionismo,expresionismo
expresionista,expresionista
expresividad,expresividad
expresivo,expresivo
expreso,expresar
exprimidero,exprimidero
exprimidor,exprimidor
exprimir,exprimir
expropiador,expropiador
expropiar,expropiar
expugnable,expugnable
expugnador,expugnador
expugnar,expugnar
expulsar,expulsar
expulsión,expulsión
expulsivo,expulsivo
expulsor,expulsor
expurgador,expurgador
expurgar,expurgar
expurgatorio,expurgatorio
exquisitez,exquisitez
exquisito,exquisito
extínguelo,extinguir
extíngueme,extinguir
extírpalo,extirpar
extírpame,extirpar
extórnalo,extórnalo
extasíalo,extasiar
extasíame,extasiar
extasiar,extasiar
extemporáneo,extemporáneo
extenúame,extenuar
extender,extender
extensión,extensión
extensible,extensible
extensivo,extensivo
extenso,extenso
extensor,extensor
extenuar,extenuar
extenuativo,extenuativo
exteriorízalo,exteriorizar
exteriorízame,exteriorizar
exterior,exterior
exterioridad,exterioridad
exteriorizar,exteriorizar
extermínalo,exterminar
exterminable,exterminable
exterminador,exterminador
exterminar,exterminar
exterminio,exterminio
externado,externado
externo,externo
extiéndelo,extender
extiéndeme,extender
extinción,extinción
extinguible,extinguible
extinguir,extinguir
extintivo,extintivo
extinto,extinto
extintor,extintor
extirpable,extirpable
extirpador,extirpador
extirpar,extirpar
extornar,extornar
extorno,extorno
extorsión,extorsión
extorsiónalo,extorsionar
extorsionador,extorsionador
extorsionar,extorsionar
extorsionista,extorsionista
extorsivo,extorsivo
extráñalo,extrañar
extráñame,extrañar
extráctalo,extractar
extráelo,extraer
extráeme,extraer
extrémalo,extremar
extrémame,extremar
extrínseco,extrínseco
extrúdelo,extrúdelo
extraíble,extraíble
extrañar,extrañar
extrañeza,extrañeza
extraño,extrañar
extra,extra
extracción,extracción
extracomunitario,extracomunitario
extracorpóreo,extracorpóreo
extractador,extractador
extractar,extractar
extracto,extractar
extractor,extractor
extracurricular,extracurricular
extradítalo,extraditar
extradición,extradición
extraditar,extraditar
extraembrionario,extraembrionario
extraer,extraer
extraescolar,extraescolar
extrafino,extrafino
extrajudicial,extrajudicial
extralimítame,extralimitar
extralimitar,extralimitar
extralingüístico,extralingüístico
extramuros,extramuros
extranatural,extranatural
extranjería,extranjería
extranjerismo,extranjerismo
extranjerizar,extranjerizar
extranjero,extranjero
extranjis,extranjis
extraoficial,extraoficial
extraordinario,extraordinario
extrapólalo,extrapolar
extrapólame,extrapolar
extraparlamentario,extraparlamentario
extraplano,extraplano
extrapolable,extrapolable
extrapolar,extrapolar
extrarradio,extrarradio
extrasensorial,extrasensorial
extraterrestre,extraterrestre
extraterritorial,extraterritorial
extraterritorialidad,extraterritorialidad
extrauterino,extrauterino
extravásalo,extravasar
extravásame,extravasar
extravénalo,extravénalo
extravéname,extravéname
extravíalo,extraviar
extravíame,extraviar
extravío,extraviar
extravagancia,extravagancia
extravagante,extravagante
extravasar,extravasar
extravenar,extravenar
extraversión,extraversión
extravertido,extravertido
extraviar,extraviar
extremar,extremar
extremaunción,extremaunción
extremeño,extremeño
extremidad,extremidad
extremismo,extremismo
extremista,extremista
extremo,extremar
extremosidad,extremosidad
extremoso,extremoso
extroversión,extroversión
extrovertido,extrovertido
extrudir,extrudir
extrusor,extrusor
exuberancia,exuberancia
exuberante,exuberante
exudar,exudar
exudativo,exudativo
exulcéralo,exulcéralo
exulcérame,exulcérame
exulcerar,exulcerar
exultante,exultante
exultar,exultar
exvoto,exvoto
eyéctalo,eyectar
eyéctame,eyectar
eyacúlalo,eyacular
eyacular,eyacular
eyección,eyección
eyectar,eyectar
eyector,eyector
fábrica,fábrica
fábula,fábula
fácil,fácil
fáctico,fáctico
fájalo,fajar
fájame,fajar
fálico,fálico
fállalo,fallar
fállame,fallar
fámulo,fámulo
fármaco,fármaco
fárrago,fárrago
fáunico,fáunico
fáustico,fáustico
féchalo,fechar
fécula,fécula
féferes,féferes
félpalo,felpar
félpame,felpar
fémina,fémina
fémur,fémur
fénico,fénico
fénix,fénix
féretro,féretro
férralo,férralo
férreo,férreo
férrico,férrico
fértil,fértil
férula,férula
férvido,férvido
fétido,fétido
féudalo,féudalo
fíalo,fiar
fíame,fiar
fíat,fíat
fíbula,fíbula
fíchalo,fichar
fíchame,fichar
fígaro,fígaro
fíjalo,fijar
fíjame,fijar
fílalo,filar
fílame,filar
fílialo,fílialo
fíliame,fíliame
fílmalo,filmar
fílmico,fílmico
fíltralo,filtrar
fíltrame,filtrar
fínalo,finar
fíname,finar
fíngelo,fingir
fíngeme,fingir
fírmalo,firmar
fírmame,firmar
físgalo,fisgar
físgame,fisgar
físico,físico
fístula,fístula
fóbico,fóbico
fóculo,fóculo
fóllalo,follar
fóllame,follar
fónico,fónico
fórceps,fórceps
fórfolas,fórfolas
fórjalo,forjar
fórjame,forjar
fórmalo,formar
fórmame,formar
fórmico,fórmico
fórmula,fórmula
fórralo,forrar
fórrame,forrar
fósforo,fósforo
fósil,fósil
fúgame,fugar
fúlgido,fúlgido
fúlica,fúlica
fúmalo,fumar
fúmame,fumar
fúndalo,fundar
fúndame,fundar
fúndelo,fundar
fúndeme,fundar
fúnebre,fúnebre
fútbol,fútbol
fútil,fútil
fabúlalo,fabular
fabúlame,fabular
fabada,fabada
fabla,fabla
fabordón,fabordón
fabrícalo,fabricar
fabrícame,fabricar
fabricador,fabricador
fabricar,fabricar
fabril,fabril
fabriquero,fabriquero
fabulador,fabulador
fabular,fabular
fabulario,fabulario
fabulista,fabulista
fabulosidad,fabulosidad
fabuloso,fabuloso
facón,facón
facúltalo,facultar
facúltame,facultar
faca,faca
facción,facción
faccionario,faccionario
faccioso,faccioso
faceto,faceto
facha,facha
fachado,fachado
fachear,fachear
fachendón,fachendón
fachenda,fachenda
fachendear,fachendear
fachendista,fachendista
fachendoso,fachendoso
fachinal,fachinal
fachoso,fachoso
fachudo,fachudo
facial,facial
facilísimo,facilísimo
facilítalo,facilitar
facilítame,facilitar
facilón,facilón
facilidad,facilidad
facilillo,facilillo
facilitón,facilitón
facilitador,facilitador
facilitar,facilitar
facineroso,facineroso
facistol,facistol
facsímil,facsímil
facsímile,facsímile
facsimilar,facsimilar
factótum,factótum
factúralo,facturar
factúrame,facturar
factibilidad,factibilidad
factible,factible
facticidad,facticidad
factoría,factoría
factor,factor
factoraje,factoraje
factorial,factorial
factual,factual
facturar,facturar
facultad,facultad
facultar,facultar
facultativo,facultativo
facundia,facundia
facundo,facundo
fado,fado
faenar,faenar
faenero,faenero
faetón,faetón
fagüeño,fagüeño
fagáceo,fagáceo
fagocítalo,fagocitar
fagocitar,fagocitar
fagocito,fagocitar
fagocitosis,fagocitosis
fagot,fagot
fagote,fagote
faisán,faisán
faisanería,faisanería
faisanero,faisanero
fajín,fajín
fajón,fajón
fajadura,fajadura
fajar,fajar
fajardo,fajardo
fajeado,fajeado
fajero,fajero
fajilla,fajilla
fajinada,fajinada
fajo,fajar
falárica,falárica
falócrata,falócrata
falúa,falúa
falacia,falacia
falange,falange
falangismo,falangismo
falangista,falangista
falansterio,falansterio
falaz,falaz
falca,falca
falcata,falcata
falciforme,falciforme
falcirrostro,falcirrostro
falconete,falconete
falconiforme,falconiforme
faldéalo,faldear
faldéame,faldear
faldón,faldón
falda,falda
faldar,faldar
faldear,faldear
faldellín,faldellín
faldeo,faldear
faldero,faldero
faldeta,faldeta
faldicorto,faldicorto
faldillas,faldilla
faldinegro,faldinegro
faldistorio,faldistorio
faldriquera,faldriquera
faldudo,faldudo
faldulario,faldulario
falena,falena
falencia,falencia
falerno,falerno
falibilidad,falibilidad
falible,falible
falisco,falisco
fallar,fallar
falleba,falleba
fallecer,fallecer
fallero,fallero
fallido,fallir
fallo,fallo
falo,falo
falocrático,falocrático
falocracia,falocracia
falséalo,falsear
falséame,falsear
falsía,falsía
falsable,falsable
falsación,falsación
falsario,falsario
falsarregla,falsarregla
falseador,falseador
falsear,falsear
falsedad,falsedad
falseo,falsear
falsete,falsete
falsifícalo,falsificar
falsificador,falsificador
falsificar,falsificar
falsilla,falsilla
falso,falso
faltón,faltón
faltar,faltar
falto,faltar
faltoso,faltoso
faltrero,faltrero
faltriquera,faltriquera
famélico,famélico
fama,fama
familión,familión
familia,familia
familiarízalo,familiarizar
familiarízame,familiarizar
familiar,familiar
familiaridad,familiaridad
familiarizar,familiarizar
famoso,famoso
fanático,fanático
fan,fan
fanal,fanal
fanatismo,fanatismo
fanatizador,fanatizador
fanatizar,fanatizar
fandango,fandango
fandanguero,fandanguero
fandanguillo,fandanguillo
fandulario,fandulario
faneca,faneca
fanega,fanega
fanegada,fanegada
faneguero,faneguero
fanerógamo,fanerógamo
fanfarrón,fanfarrón
fanfarrear,fanfarrear
